IdCliente,Nombre,Apellido,Edad,Genero,Documento,Email,Telefono,Ciudad,Pais,FechaRegistro,MarcaPreferida,FrecuenciaVisita,TicketPromedio,PuntosAcumulados,UltimaCompra,MedioPagoFavorito,DeliveryFrecuente,EstadoCliente,Observaciones
5573,María,Sánchez,31.0,,22520627,maría.sánchez@hotmail.com,948789592,Ayacucho,,2025-01-23,,19.0,39.03,48.0,2023-02-12,Billetera,,Inactivo,Pendiente validación
5574,Rosa,Rojas,58.0,F,15826491,rosa.rojas@hotmail.com,914848491,Piura,Peru,2025-01-01,Starbucks,0.0,39.78,138.0,2024-09-19,Billetera,False,,
5575,Luis,Fernández,81.0,M,XXXXX,luis.fernández@yahoo.com,993874049,Chimbote,,2023-08-01,KFC,11.0,37.27,45.0,2023-10-25,Billetera,,Inactivo,
5576,Sofía,Gómez,40.0,,75454137,sofía.gómez@hotmail.com,993356800,Piura,,2025-05-23,Starbucks,16.0,22.55,75.0,2025-07-24,Efectivo,,Activo,Reclamo abierto
5577,Luis,Díaz,25.0,M,49116748,luis.díaz@outlook.com,950289289,Cajamarca,Perú,2024-04-11,Chili's,4.0,19.65,85.0,2024-03-25,Efectivo,True,Pendiente,
5578,Raúl,Torres,61.0,F,75762977,raúl.torres@gmail.com,947674746,Trujillo,Peru,2023-11-25,,19.0,43.45,157.0,2025-03-17,Efectivo,,,
5579,Andrea,Fernández,78.0,,51153859,andrea.fernández@outlook.com,913522512,Ica,Peru,2021-10-06,Chili's,5.0,33.4,107.0,2024-03-19,,False,Activo,Cliente VIP
5580,Carmen,Torres,67.0,M,14524586,carmen.torres@yahoo.com,997385137,Cajamarca,PE,2024-07-21,Pizza Hut,4.0,35.77,94.0,2025-07-05,Tarjeta,True,Inactivo,Cliente VIP
5581,Paola,López,88.0,F,38659395,paola.lópez@yahoo.com,956042205,Iquitos,,2022-10-15,KFC,2.0,41.16,51.0,2024-07-04,Billetera,,Activo,
5582,Juan,Díaz,78.0,,22477678,juan.díaz@hotmail.com,932837100,Puno,PE,2021-07-10,,5.0,43.26,216.0,2025-05-27,Billetera,True,Pendiente,
5583,Andrea,Rodríguez,19.0,X,19139781,andrea.rodríguez@hotmail.com,919231568,Cusco,PE,2022-12-02,Chili's,2.0,32.63,35.0,2024-05-16,Billetera,False,Activo,
5584,Raúl,Flores,84.0,M,86378054,raúl.flores@gmail.com,996569868,Piura,Perú,2022-03-19,KFC,0.0,31.07,190.0,2025-01-16,Billetera,False,,
5585,María,Gómez,62.0,M,98689997,maría.gómez@hotmail.com,935257606,Chimbote,PE,2024-07-01,Pizza Hut,13.0,36.19,45.0,2023-07-07,Tarjeta,False,,Reclamo abierto
5586,Daniel,Castillo,25.0,X,88670079,daniel.castillo@hotmail.com,980945157,Ayacucho,,2025-02-09,Starbucks,5.0,16.32,147.0,2024-01-03,Efectivo,True,Pendiente,
5587,Andrea,Sánchez,48.0,,48880748,andrea.sánchez@gmail.com,967397686,Puerto Maldonado,PE,2023-05-22,Chili's,7.0,49.97,252.0,2025-09-11,Tarjeta,,,
5588,María,Rojas,17.0,M,45793149,maría.rojas@gmail.com,927727576,Huaraz,,2021-01-11,KFC,5.0,44.12,36.0,2025-06-05,Tarjeta,True,Pendiente,Cliente VIP
5589,Carlos,Vargas,19.0,F,73075675,carlos.vargas@yahoo.com,924519722,Tumbes,Perú,2024-05-12,Starbucks,16.0,48.33,126.0,2024-09-03,Efectivo,True,Pendiente,
5590,Juan,Rodríguez,36.0,X,73754782,juan.rodríguez@gmail.com,968106953,Tarapoto,PE,2024-07-03,Chili's,-1.0,19.61,48.0,2023-04-21,Efectivo,False,Inactivo,
5591,Diego,Rodríguez,45.0,M,80484135,diego.rodríguez@yahoo.com,937488142,Piura,,2025-05-04,,-2.0,27.69,75.0,2025-07-02,Billetera,,Inactivo,Pendiente validación
5592,Ana,Cruz,44.0,F,33467520,ana.cruz@outlook.com,992720567,Puno,Perú,2021-11-25,Chili's,2.0,33.16,35.0,2025-05-29,Tarjeta,False,Inactivo,Pendiente validación
5593,Paola,Ramírez,46.0,M,48256153,paola.ramírez@hotmail.com,922313914,Juliaca,Peru,2021-07-24,Chili's,4.0,26.69,-71.0,2023-07-23,Tarjeta,True,Pendiente,
5594,José,López,81.0,M,96605048,josé.lópez@gmail.com,950133278,Juliaca,Perú,2024-11-01,Chili's,17.0,20.03,93.0,2024-09-12,Efectivo,True,Inactivo,
5595,Miguel,Rojas,29.0,M,21427623,miguel.rojas@yahoo.com,977220763,Cajamarca,,2022-03-21,,3.0,32.82,284.0,2023-12-31,Efectivo,,Inactivo,Reclamo abierto
5596,Pedro,Torres,88.0,F,69798846,pedro.torres@yahoo.com,940833169,Arequipa,PE,2022-07-22,Pizza Hut,0.0,21.5,123.0,2024-06-26,Tarjeta,True,Inactivo,Cliente VIP
5597,Miguel,Vargas,73.0,,81358366,miguel.vargas@gmail.com,945046368,Ayacucho,,2023-03-28,Chili's,7.0,36.29,24.0,2024-10-27,Billetera,,,Reclamo abierto
5598,José,Ramírez,16.0,X,60011088,josé.ramírez@gmail.com,983305957,Tacna,Perú,2023-04-13,Starbucks,0.0,19.0,96.0,2023-09-26,Billetera,,,Pendiente validación
5599,Raúl,Cruz,66.0,X,27979134,raúl.cruz@hotmail.com,986644579,Cajamarca,,2023-11-22,Starbucks,-2.0,33.4,87.0,2025-09-13,Billetera,True,Inactivo,
5600,Gabriela,Ramírez,50.0,M,15590994,gabriela.ramírez@yahoo.com,924595306,Trujillo,,2023-01-20,,5.0,40.48,45.0,2023-05-15,Tarjeta,,Activo,
5601,María,Gómez,61.0,M,74194970,maría.gómez@outlook.com,934705197,Moquegua,Peru,2024-01-04,Pizza Hut,3.0,41.27,88.0,2023-10-29,,True,Inactivo,
5602,Daniel,Ramírez,83.0,M,14094017,daniel.ramírez@yahoo.com,989435980,Ayacucho,Peru,2023-05-09,Pizza Hut,2.0,24.47,33.0,2024-09-24,,False,Activo,Pendiente validación
5603,Ana,Gómez,45.0,,21827611,correo_sin_arroba.com,932703083,Ica,PE,2022-05-16,Chili's,7.0,-47.39,30.0,2024-07-12,Billetera,,Pendiente,
5604,Pedro,Fernández,23.0,X,66898840,pedro.fernández@yahoo.com,961527595,Huaraz,PE,2021-01-18,KFC,3.0,32.06,107.0,2023-05-30,Efectivo,True,Pendiente,
5605,Miguel,Rojas,82.0,M,XXXXX,miguel.rojas@hotmail.com,958845456,Puerto Maldonado,,2021-01-09,Starbucks,0.0,40.5,247.0,2025-01-05,Billetera,False,Activo,
5606,Daniel,Cruz,63.0,M,73547368,daniel.cruz@gmail.com,954375297,Tumbes,,2023-10-26,KFC,4.0,34.53,142.0,2024-12-03,Efectivo,True,Inactivo,Reclamo abierto
5607,Luis,Pérez,121.0,F,23341248,luis.pérez@outlook.com,967854059,Chiclayo,Peru,2025-04-06,Chili's,7.0,22.95,64.0,2023-11-30,Tarjeta,,,Cliente VIP
5608,José,Cruz,58.0,,52322644,josé.cruz@yahoo.com,922869816,Tarapoto,PE,2023-01-12,Chili's,8.0,54.19,128.0,2023-10-03,Billetera,False,Activo,
5609,Jorge,Díaz,67.0,M,87012998,jorge.díaz@gmail.com,944597966,Lima,PE,2022-01-07,,5.0,0.0,84.0,2023-04-10,Billetera,False,Inactivo,Reclamo abierto
5610,Carmen,López,38.0,,93665905,carmen.lópez@hotmail.com,928633870,Iquitos,Peru,2021-06-23,Pizza Hut,0.0,49.25,13.0,2025-06-11,Tarjeta,,Inactivo,
5611,Daniel,Fernández,38.0,M,19709195,daniel.fernández@gmail.com,973044459,Juliaca,,2022-02-26,,1.0,32.61,83.0,2025-04-01,Tarjeta,,Inactivo,
5612,María,Díaz,58.0,X,57013160,maría.díaz@outlook.com,954377517,Lima,Perú,2023-09-25,,7.0,49.26,191.0,2024-12-30,,,Pendiente,
5613,Daniel,Flores,70.0,,59668551,daniel.flores@outlook.com,922816403,Chimbote,Perú,2021-07-21,Starbucks,6.0,0.0,75.0,2025-07-19,Billetera,True,Activo,
5614,Paola,Pérez,78.0,F,34506317,paola.pérez@yahoo.com,949377982,Huancayo,PE,2021-12-27,Chili's,2.0,13.15,143.0,2023-01-25,Billetera,True,Activo,Cliente VIP
5615,Diego,Rojas,29.0,F,81742673,diego.rojas@hotmail.com,922226105,Piura,PE,2023-11-18,KFC,0.0,59.55,97.0,2024-05-27,Billetera,,,
5616,Lucía,Vargas,86.0,F,42312382,lucía.vargas@outlook.com,960351482,Puerto Maldonado,,2024-06-08,Chili's,4.0,63.64,95.0,2025-08-20,Tarjeta,False,Pendiente,
5617,Ana,Gómez,83.0,X,44960075,ana.gómez@hotmail.com,939727387,Juliaca,,2021-04-26,KFC,7.0,38.07,53.0,2024-02-25,Billetera,True,Activo,Pendiente validación
5618,Daniel,Castillo,89.0,,37577430,daniel.castillo@yahoo.com,988816233,Puerto Maldonado,PE,2022-04-10,Chili's,19.0,46.43,50.0,2024-11-20,Tarjeta,,Pendiente,Cliente VIP
5619,Ana,Sánchez,121.0,,53337257,ana.sánchez@yahoo.com,974404248,Juliaca,Peru,2022-01-26,KFC,4.0,28.71,168.0,2025-04-08,Tarjeta,,Activo,Pendiente validación
5620,Andrea,Ramírez,34.0,F,29620000,andrea.ramírez@yahoo.com,987685356,Lima,Peru,2023-02-24,Chili's,15.0,29.98,125.0,2024-09-15,,False,,
5621,Luis,Gómez,70.0,,22072055,luis.gómez@gmail.com,963307784,Chiclayo,Peru,2024-01-24,,2.0,68.61,45.0,2025-06-07,Efectivo,,Inactivo,
5622,Jorge,Pérez,57.0,F,38167759,jorge.pérez@hotmail.com,920526167,Ayacucho,PE,2023-08-08,Chili's,8.0,30.5,30.0,2025-09-23,,True,Pendiente,Cliente VIP
5623,Andrea,Sánchez,45.0,M,16855726,andrea.sánchez@gmail.com,919194301,Chimbote,PE,2025-06-12,,4.0,26.08,168.0,2023-07-21,,,Pendiente,
5624,Raúl,Rodríguez,70.0,X,87104404,raúl.rodríguez@gmail.com,991882730,Tumbes,PE,2022-06-25,Starbucks,0.0,50.78,95.0,2024-11-05,Billetera,True,,
5625,Carlos,López,39.0,X,16873020,carlos.lópez@hotmail.com,956783012,Juliaca,Perú,2022-07-13,Chili's,8.0,29.0,106.0,2023-11-18,,True,,
5626,Lucía,López,41.0,M,71649412,lucía.lópez@hotmail.com,996007846,Tarapoto,Peru,2025-03-29,Pizza Hut,19.0,31.87,37.0,2023-10-06,Tarjeta,True,Pendiente,
5627,Sofía,Cruz,43.0,F,39952376,cruz@,950333248,Tarapoto,PE,2021-02-07,Starbucks,11.0,25.48,111.0,2023-12-30,Billetera,True,,
5628,Sofía,Pérez,62.0,,13586436,sofía.pérez@yahoo.com,929558907,Tacna,Peru,2024-02-29,KFC,2.0,26.63,59.0,2024-04-23,Billetera,,,Cliente VIP
5629,Gabriela,Fernández,70.0,F,80645921,gabriela.fernández@yahoo.com,975608871,Tacna,Perú,2024-07-09,KFC,2.0,11.96,88.0,2025-09-27,Tarjeta,True,Activo,Pendiente validación
5630,Carlos,Gómez,54.0,F,15882544,carlos.gómez@outlook.com,930823092,Chiclayo,Perú,2022-10-14,KFC,0.0,22.48,148.0,2023-11-15,Efectivo,False,Activo,
5631,Carmen,Castillo,26.0,,94792128,carmen.castillo@gmail.com,928550373,Ayacucho,Peru,2024-01-30,Chili's,14.0,18.42,130.0,2023-11-04,Efectivo,True,Activo,
5632,María,Rojas,30.0,M,19105854,maría.rojas@yahoo.com,929620126,Tumbes,Perú,2025-03-15,KFC,0.0,50.58,27.0,2023-11-03,Tarjeta,,Pendiente,Pendiente validación
5633,Gabriela,Castillo,55.0,,84653305,gabriela.castillo@outlook.com,981059529,Trujillo,PE,2023-02-02,Pizza Hut,1.0,53.06,114.0,2024-07-04,Efectivo,True,Activo,
5634,Raúl,Flores,63.0,X,16494545,raúl.flores@hotmail.com,952751687,,Perú,2021-06-26,Starbucks,1.0,24.91,124.0,2023-02-10,Efectivo,False,Activo,
5635,Valeria,Gómez,80.0,X,53952319,valeria.gómez@gmail.com,999373643,Chimbote,,2022-12-18,KFC,5.0,40.88,52.0,2023-05-19,Efectivo,False,Inactivo,Pendiente validación
5636,María,Ramírez,59.0,M,69196457,maría.ramírez@outlook.com,952452711,Juliaca,Peru,2022-05-11,Chili's,3.0,36.43,50.0,2025-03-10,Tarjeta,,Activo,
5637,Ana,Fernández,47.0,F,47782610,ana.fernández@gmail.com,926458567,,PE,2025-01-05,Pizza Hut,4.0,31.13,51.0,2024-12-04,Tarjeta,True,,Reclamo abierto
5638,José,Gómez,46.0,,12295740,josé.gómez@gmail.com,996537064,Iquitos,Perú,2025-04-15,Starbucks,5.0,30.66,80.0,2024-06-11,Billetera,True,Activo,Cliente VIP
5639,María,Sánchez,51.0,X,53679057,maría.sánchez@yahoo.com,959688919,Chimbote,Peru,2021-06-16,Chili's,3.0,40.95,38.0,2025-09-05,Tarjeta,True,Inactivo,
5640,Daniel,Díaz,82.0,F,51423883,daniel.díaz@yahoo.com,941252588,Juliaca,,2021-12-15,Chili's,4.0,5.22,178.0,2024-08-08,,,Inactivo,
5641,Miguel,Díaz,45.0,M,61861663,miguel.díaz@gmail.com,966398034,Huancayo,Perú,2025-01-06,KFC,4.0,27.35,,2025-04-12,,True,Pendiente,Pendiente validación
5642,Luis,Díaz,21.0,X,70072741,luis.díaz@outlook.com,933012216,Cusco,Peru,2021-05-31,Pizza Hut,6.0,39.49,287.0,2024-11-14,Tarjeta,False,Inactivo,Pendiente validación
5643,José,Cruz,79.0,X,13466508,josé.cruz@gmail.com,920833190,Chimbote,Peru,2025-05-06,,14.0,46.62,177.0,2023-05-06,Billetera,True,Inactivo,
5644,María,López,65.0,X,62885070,maría.lópez@yahoo.com,984793585,Iquitos,Perú,2025-03-29,Starbucks,3.0,35.09,16.0,2025-01-17,Tarjeta,True,Inactivo,
5645,Juan,Flores,68.0,M,38968603,juan.flores@gmail.com,967952986,Juliaca,PE,2022-01-19,Starbucks,6.0,36.83,92.0,2023-02-16,,False,Activo,
5646,Gabriela,Cruz,24.0,,98955367,gabriela.cruz@yahoo.com,921481916,Lima,Peru,2023-09-01,Starbucks,-1.0,46.73,91.0,2023-04-16,Efectivo,False,Pendiente,
5647,Ana,Pérez,59.0,F,70800740,ana.pérez@outlook.com,916633812,Chiclayo,,2023-04-15,Chili's,11.0,37.96,21.0,2023-03-24,,False,Inactivo,Reclamo abierto
5648,Carmen,Vargas,17.0,F,63791804,carmen.vargas@yahoo.com,954924829,Chiclayo,,2022-10-09,KFC,6.0,37.29,165.0,2025-07-17,,False,Inactivo,Reclamo abierto
5649,,Pérez,40.0,M,99393957,pérez@,925137174,Huancayo,PE,2021-02-15,,4.0,40.26,152.0,2023-07-14,Tarjeta,False,Activo,
5650,Lucía,López,68.0,M,56592386,lucía.lópez@yahoo.com,935026798,Cusco,PE,2025-02-28,Starbucks,15.0,12.34,29.0,2023-04-09,Billetera,True,Pendiente,Cliente VIP
5651,Sofía,Rodríguez,89.0,X,53010606,sofía.rodríguez@gmail.com,936667792,Lima,,2022-02-23,Chili's,5.0,40.44,56.0,2025-07-08,,,Activo,
5652,Juan,Rodríguez,44.0,,40871736,juan.rodríguez@yahoo.com,994836058,Cajamarca,Peru,2021-11-01,Starbucks,0.0,20.11,122.0,2024-06-04,Billetera,True,Pendiente,
5653,Carlos,Sánchez,16.0,F,73784494,carlos.sánchez@gmail.com,933235009,Tarapoto,PE,2021-05-07,,3.0,48.25,-17.0,2025-05-30,Tarjeta,False,Inactivo,
5654,Carmen,Torres,81.0,X,85085226,carmen.torres@gmail.com,963088673,Puno,PE,2025-07-04,,5.0,39.81,26.0,2025-05-24,Efectivo,,Inactivo,Reclamo abierto
5655,Jorge,López,23.0,M,23765867,jorge.lópez@gmail.com,992285909,Tumbes,,2023-01-29,Starbucks,16.0,44.74,97.0,2023-12-24,,True,Activo,Pendiente validación
5656,Andrea,Díaz,77.0,,27222339,andrea.díaz@hotmail.com,913006502,Puerto Maldonado,Peru,2024-12-12,KFC,9.0,0.0,110.0,2025-06-19,Billetera,,Inactivo,
5657,Diego,Ramírez,31.0,F,95866686,diego.ramírez@yahoo.com,919495279,Iquitos,PE,2024-10-17,Pizza Hut,13.0,52.49,101.0,2024-01-05,Billetera,False,Pendiente,
5658,Miguel,Martínez,19.0,,49165801,miguel.martínez@yahoo.com,984062902,Huancayo,Perú,2022-12-09,Chili's,18.0,23.3,175.0,2023-10-06,Efectivo,True,Inactivo,Cliente VIP
5659,Gabriela,Gómez,21.0,X,57160995,gabriela.gómez@outlook.com,946363094,Huancayo,PE,2022-11-04,Starbucks,19.0,15.46,115.0,2024-04-24,Billetera,,Activo,
5660,Lucía,Martínez,89.0,M,14224040,lucía.martínez@gmail.com,919600647,,Peru,2022-11-21,,18.0,26.96,210.0,2025-06-10,Billetera,False,Activo,
5661,José,Rojas,66.0,,42505953,josé.rojas@hotmail.com,939057663,Ayacucho,PE,2024-10-20,Chili's,3.0,8.08,238.0,2025-09-26,Tarjeta,False,Inactivo,Pendiente validación
5662,José,Gómez,42.0,F,85176387,invalid_email,941727487,,Perú,2025-08-04,Starbucks,3.0,34.57,15.0,2024-02-09,Billetera,True,Inactivo,
5663,José,Fernández,65.0,M,XXXXX,josé.fernández@gmail.com,954132121,Piura,PE,2022-07-10,Chili's,4.0,41.56,20.0,2025-05-19,,True,Inactivo,
5664,Lucía,Fernández,71.0,X,XXXXX,lucía.fernández@hotmail.com,951164504,Tacna,,2023-12-18,KFC,3.0,25.78,162.0,2024-06-18,,False,Inactivo,Pendiente validación
5665,Carmen,Gómez,49.0,X,10563233,carmen.gómez@hotmail.com,934412110,Puerto Maldonado,PE,2024-10-17,KFC,1.0,34.26,62.0,2023-09-07,Efectivo,True,Inactivo,
5666,Lucía,Rodríguez,29.0,X,31396430,lucía.rodríguez@gmail.com,982747035,Piura,,2025-04-15,Pizza Hut,6.0,7.45,343.0,2023-12-08,,True,Activo,
5667,Sofía,Rojas,69.0,M,43827753,sofía.rojas@yahoo.com,990406685,Chimbote,Perú,2025-09-06,,7.0,56.44,66.0,2024-03-30,Tarjeta,True,,
5668,Daniel,Flores,44.0,,45681452,daniel.flores@outlook.com,915681023,Moquegua,PE,2025-01-20,Chili's,7.0,53.11,51.0,2023-05-31,Tarjeta,True,Pendiente,
5669,Miguel,Martínez,72.0,X,42847071,miguel.martínez@gmail.com,973290324,Iquitos,Peru,2023-05-05,,17.0,0.0,59.0,2024-08-20,Tarjeta,,,Cliente VIP
5670,Paola,Gómez,64.0,M,85288435,invalid_email,984050986,Tumbes,Peru,2024-10-12,KFC,8.0,34.12,46.0,2025-01-10,,True,Inactivo,Cliente VIP
5671,Jorge,Castillo,49.0,X,62391438,jorge.castillo@yahoo.com,960987938,Cajamarca,Perú,2025-06-19,Pizza Hut,7.0,43.92,116.0,2025-04-03,,False,,Cliente VIP
5672,Ana,López,21.0,,98763509,ana.lópez@hotmail.com,982263357,Chiclayo,PE,2023-11-01,Starbucks,8.0,21.34,59.0,2024-07-28,Efectivo,False,,Cliente VIP
5673,Sofía,Díaz,20.0,X,94521033,sofía.díaz@yahoo.com,936935949,Chimbote,Peru,2024-10-07,KFC,6.0,30.99,-49.0,2025-04-16,Efectivo,True,,
5674,José,Fernández,30.0,F,71587381,josé.fernández@gmail.com,987865039,Puerto Maldonado,,2023-12-14,Starbucks,4.0,47.2,181.0,2025-03-17,Tarjeta,,Activo,
5675,Carmen,Gómez,45.0,,49125504,carmen.gómez@hotmail.com,911834233,Juliaca,,2025-02-28,,7.0,36.99,147.0,2023-02-18,Billetera,True,Activo,Cliente VIP
5676,Daniel,Rojas,82.0,M,18435036,daniel.rojas@yahoo.com,993382500,Ayacucho,Peru,2021-08-01,Pizza Hut,3.0,52.43,66.0,2023-01-11,Tarjeta,,Inactivo,
5677,Paola,Cruz,62.0,M,30336454,cruz@,992429535,Trujillo,PE,2021-09-12,Chili's,-1.0,12.38,185.0,2024-12-03,Billetera,True,Inactivo,
5678,Carlos,Vargas,83.0,F,92943018,carlos.vargas@gmail.com,923035160,Tacna,Perú,2024-11-23,Chili's,6.0,39.55,183.0,2023-01-12,Efectivo,False,,Cliente VIP
5679,Carmen,Rojas,89.0,,46278332,carmen.rojas@gmail.com,942596504,Cusco,Perú,2024-03-02,KFC,1.0,44.35,-183.0,2023-03-27,Tarjeta,False,Pendiente,
5680,Lucía,Gómez,61.0,M,78439559,lucía.gómez@yahoo.com,996945097,Cajamarca,PE,2021-12-15,Chili's,15.0,39.84,29.0,2025-03-11,Tarjeta,False,,
5681,Lucía,Rojas,74.0,M,28997798,lucía.rojas@gmail.com,938662810,Tacna,PE,2021-03-23,Chili's,1.0,65.75,41.0,2024-08-11,Tarjeta,True,Pendiente,Reclamo abierto
5682,Sofía,Sánchez,56.0,M,71819098,sofía.sánchez@gmail.com,944327265,Arequipa,Peru,2025-01-04,Chili's,0.0,28.77,-1.0,2025-08-26,Billetera,True,Inactivo,Reclamo abierto
5683,Sofía,Rojas,30.0,X,92151612,sofía.rojas@yahoo.com,949250418,Chiclayo,,2021-08-02,Chili's,7.0,20.26,101.0,2023-06-07,Efectivo,True,Activo,Cliente VIP
5684,Jorge,Castillo,16.0,M,85542351,jorge.castillo@hotmail.com,959708465,Ayacucho,Peru,2022-03-16,Pizza Hut,7.0,12.86,78.0,2023-04-04,Billetera,True,Inactivo,
5685,Valeria,Sánchez,64.0,F,17719618,valeria.sánchez@gmail.com,933693747,,PE,2022-01-13,Starbucks,,21.7,207.0,2024-03-21,Tarjeta,,Pendiente,Cliente VIP
5686,María,Vargas,74.0,,78929064,maría.vargas@hotmail.com,963403659,Lima,PE,2023-07-06,KFC,14.0,17.92,200.0,2025-01-01,Tarjeta,True,,Reclamo abierto
5687,Miguel,Sánchez,40.0,X,62408975,miguel.sánchez@hotmail.com,998481070,Huancayo,PE,2024-10-27,,4.0,32.73,47.0,2023-11-14,Tarjeta,True,Activo,
5688,Raúl,Rodríguez,48.0,X,20407924,raúl.rodríguez@hotmail.com,991147765,Iquitos,Perú,2021-09-21,,2.0,17.95,41.0,2023-11-27,Efectivo,True,Inactivo,Pendiente validación
5689,Pedro,Fernández,70.0,F,71785383,pedro.fernández@yahoo.com,993102567,Juliaca,Perú,2022-04-19,,1.0,56.87,-78.0,2023-03-03,Billetera,,Activo,Cliente VIP
5690,Paola,Ramírez,47.0,F,77266590,paola.ramírez@gmail.com,966348760,Trujillo,PE,2023-09-05,Pizza Hut,15.0,15.6,31.0,2024-12-15,Billetera,False,Inactivo,Reclamo abierto
5691,José,Flores,43.0,X,86346301,josé.flores@gmail.com,913242513,Arequipa,Peru,2022-02-22,Chili's,6.0,53.44,93.0,2025-05-08,,,,
5692,Paola,Flores,30.0,F,56830870,paola.flores@gmail.com,948381754,Cajamarca,Peru,2024-09-01,KFC,3.0,69.82,158.0,2024-07-08,Tarjeta,,Inactivo,
5693,Carmen,Cruz,37.0,X,XXXXX,carmen.cruz@gmail.com,995354963,Iquitos,Peru,2023-03-16,Chili's,3.0,24.5,11.0,2024-08-19,,True,Pendiente,Pendiente validación
5694,Raúl,López,43.0,M,82561035,raúl.lópez@outlook.com,914509130,Ayacucho,,2025-06-09,,14.0,16.72,102.0,2023-09-17,Tarjeta,True,Activo,Cliente VIP
5695,Andrea,Pérez,41.0,X,36826381,andrea.pérez@yahoo.com,923061722,Iquitos,Perú,2022-01-01,Starbucks,1.0,40.09,133.0,2024-06-21,Billetera,True,Activo,Cliente VIP
5696,Paola,Gómez,63.0,,80901304,paola.gómez@hotmail.com,960340732,Tumbes,PE,2025-02-21,Pizza Hut,0.0,35.56,39.0,2023-08-31,Billetera,True,Activo,
5697,Raúl,Castillo,22.0,X,76180848,raúl.castillo@hotmail.com,924120604,Tumbes,Perú,2024-01-08,Chili's,2.0,63.94,52.0,2025-06-13,,True,Pendiente,Cliente VIP
5698,Miguel,Ramírez,64.0,X,17754232,miguel.ramírez@yahoo.com,966341122,Huancayo,Peru,2024-01-13,Pizza Hut,1.0,24.11,112.0,2025-06-28,,True,Activo,
5699,Daniel,Flores,0.0,,74086301,daniel.flores@outlook.com,940766329,Moquegua,,2022-12-18,Pizza Hut,5.0,35.53,155.0,2024-10-24,,False,Inactivo,
5700,Raúl,Vargas,51.0,M,43366956,raúl.vargas@yahoo.com,985648195,Tacna,Peru,2025-02-02,Pizza Hut,5.0,10.69,,2024-11-01,Tarjeta,False,Pendiente,
5701,Paola,Sánchez,31.0,,43309548,paola.sánchez@yahoo.com,979435847,Chiclayo,PE,2023-06-13,Starbucks,0.0,16.03,178.0,2025-02-08,Efectivo,True,Activo,
5702,Sofía,Rodríguez,60.0,F,36765017,sofía.rodríguez@gmail.com,993608154,Cajamarca,Perú,2022-03-12,Pizza Hut,,30.47,148.0,2025-01-19,Billetera,,,Cliente VIP
5703,Rosa,Flores,34.0,M,43069949,rosa.flores@hotmail.com,933551447,Tarapoto,Perú,2024-03-23,,3.0,35.21,12.0,2023-11-01,Billetera,,Pendiente,
5704,Ana,Torres,23.0,,54496051,ana.torres@outlook.com,996045848,Chiclayo,PE,2022-01-21,Chili's,8.0,56.72,36.0,2023-07-14,,,Inactivo,
5705,Valeria,Martínez,65.0,,65698216,martínez@,931851857,Lima,Peru,2024-12-31,Chili's,7.0,28.29,40.0,2025-02-26,Tarjeta,,Inactivo,
5706,Daniel,Rodríguez,54.0,F,XXXXX,daniel.rodríguez@yahoo.com,986957199,Lima,PE,2024-05-25,KFC,18.0,45.4,39.0,2024-02-15,Tarjeta,True,Pendiente,
5707,Daniel,Rojas,25.0,F,56729311,correo_sin_arroba.com,967531143,Puno,Peru,2022-12-07,KFC,1.0,73.04,94.0,2025-03-13,Billetera,,Activo,
5708,Raúl,Castillo,69.0,,92809266,raúl.castillo@outlook.com,921520136,Tarapoto,Peru,2023-07-25,Starbucks,-4.0,32.22,145.0,2025-01-30,Tarjeta,,Pendiente,Reclamo abierto
5709,Ana,Martínez,17.0,X,54144335,ana.martínez@outlook.com,923026705,Moquegua,PE,2022-05-11,,0.0,32.44,261.0,2024-09-26,,True,Pendiente,Pendiente validación
5710,José,Ramírez,33.0,M,91866582,josé.ramírez@outlook.com,971014687,Puerto Maldonado,Perú,2022-06-18,KFC,18.0,31.17,269.0,2025-02-08,Billetera,,Inactivo,Pendiente validación
5711,Carlos,Sánchez,42.0,M,58665512,carlos.sánchez@hotmail.com,930616980,Iquitos,,2022-04-04,KFC,14.0,34.5,196.0,2023-12-22,Tarjeta,True,Pendiente,
5712,Andrea,Rodríguez,42.0,M,21975965,andrea.rodríguez@gmail.com,989865518,Piura,,2025-06-14,Starbucks,7.0,33.29,,2024-02-05,Efectivo,False,Activo,
5713,Carlos,López,80.0,X,69472616,carlos.lópez@gmail.com,979222682,Huancayo,PE,2023-04-30,Starbucks,6.0,30.56,,2023-09-29,Billetera,True,Inactivo,Pendiente validación
5714,María,López,50.0,X,30833621,maría.lópez@hotmail.com,977797595,Trujillo,PE,2022-10-07,,7.0,27.45,49.0,2025-09-12,Billetera,False,Pendiente,
5715,Pedro,Sánchez,71.0,,86644671,pedro.sánchez@yahoo.com,940514239,Cajamarca,Perú,2025-05-20,,7.0,32.73,370.0,2025-04-17,,,,
5716,Sofía,Martínez,16.0,F,13107745,sofía.martínez@gmail.com,955882739,Tacna,PE,2024-05-26,Starbucks,3.0,46.08,117.0,2024-10-07,Efectivo,True,Pendiente,Cliente VIP
5717,Valeria,Castillo,,M,77190382,valeria.castillo@hotmail.com,928915412,,PE,2022-05-31,KFC,9.0,30.44,29.0,2024-03-06,Efectivo,False,Pendiente,
